id;original_id;voted_at;periodo;reunion;acta;titulo;tipo;presidente_id;presidente;afirmativos;negativos;abstenciones;resultado;documento_url;fuente_url
220;3431;"1999-12-15 20:26:00";117;40;6;"Modificación de diversos Regímenes Impositivos - Reforma Tributaria - Título VI - Artículo 6º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";129;97;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_06_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3431
219;3432;"1999-12-15 20:30:00";117;40;7;"Modificación de diversos Regímenes Impositivos - Reforma Tributaria - Título VII - Artículo 7º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";121;109;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_07_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3432
218;3433;"1999-12-15 21:15:00";117;40;10;"Modificación de diversos Regímenes Impositivos - Título VIII - Artículo 8º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";121;111;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_10_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3433
217;3434;"1999-12-15 21:59:00";117;40;11;"Modificación de diversos Regímenes Impositivos - Título IX - Artículo 9º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";117;97;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_11_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3434
216;3435;"1999-12-15 22:00:00";117;40;12;"Modificación de diversos Regímenes Impositivos - Título IX - Artículo 10º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";114;89;11;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_12_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3435
215;3436;"1999-12-15 22:03:00";117;40;14;"Modificación de diversos Regímenes Impositivos - Título IX - Artículo 11º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";116;92;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_14_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3436
214;3437;"1999-12-15 22:09:00";117;40;15;"Modificación de diversos Regímenes Impositivos - Título X - Artículo 12º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";111;79;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_15_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3437
213;3438;"1999-12-15 23:08:00";117;40;16;"Modificación de diversos Regímenes Impositivos - Título XII - Artículos 14º y 15º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";115;76;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_16_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3438
212;3439;"1999-12-15 23:09:00";117;40;17;"Modificación de diversos Regímenes Impositivos - Título XIII - Artículo 16º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";145;44;11;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_17_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3439
211;3440;"1999-12-15 23:10:00";117;40;18;"Modificación de diversos Regímenes Impositivos - Título XIV - Artículo 17º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";163;25;15;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_18_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3440
210;3441;"1999-12-15 23:36:00";117;40;19;"Modificación de diversos Regímenes Impositivos - Título XV - Artículo 18º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";108;82;8;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_19_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3441
208;3443;"1999-12-15 23:37:00";117;40;21;"Modificación de diversos Regímenes Impositivos - Título XVII - Artículo 20º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";119;76;6;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_21_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3443
209;3442;"1999-12-15 23:37:00";117;40;20;"Modificación de diversos Regímenes Impositivos - Título XVI - Artículo 19º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";115;74;11;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_20_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3442
207;3444;"1999-12-15 23:38:00";117;40;22;"Modificación de diversos Regímenes Impositivos - Título XVIII - Artículo 21º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";118;78;8;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_22_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3444
206;3445;"1999-12-15 23:42:00";117;40;23;"Modificación de diversos Regímenes Impositivos - Título XIX - Artículo del 22º al 24º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";116;68;16;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_23_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3445
205;3446;"1999-12-16 01:01:00";117;40;24;"Modificación de diversos Regímenes Impositivos - Título XI - Artículo 13º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";198;14;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_24_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3446
204;3447;"1999-12-16 01:03:00";117;40;25;"Modificación de diversos Regímenes Impositivos - Título XXI - Artículo 26º del dictamen que pasa a ser Título XX - Artículo 25º por supresión del Título anterior";"Votación Nominal";189;"PASCUAL, Rafael Manuel";118;81;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_25_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3447
203;3448;"1999-12-16 01:07:00";117;40;26;"Modificación de diversos Regímenes Impositivos - Título XXII - Artículo 27º del dictamen que pasa a ser Título XXI - Artículo 26º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";173;19;8;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_26_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3448
202;3449;"1999-12-16 01:10:00";117;40;27;"Modificación de diversos Regímenes Impositivos - Título XXII - Artículo 28º agregado por la Comisión que se denominará Disposiciones Complementarias";"Votación Nominal";189;"PASCUAL, Rafael Manuel";127;70;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117EE01_27_R40.pdf;https://votaciones.hcdn.gob.ar/votacion/3449
273;3450;"2000-02-24 23:33:00";117;44;1;"Reforma Laboral - Modificación de las Leyes 25.013 - Modificatoria de la Ley de Contrato de Trabajo - 14.250 - Convenciones Colectivas de Trabajo - y 23.546 - Negociaciones Colectivas - En General dictamen de la Mayoría";"Votación Nominal";189;"PASCUAL, Rafael Manuel";137;93;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1999/117ET04_01_R44.pdf;https://votaciones.hcdn.gob.ar/votacion/3450
272;3379;"2000-03-23 23:24:00";118;3;1;"Declarar en Emergencia la situación económico - financiera del estado Nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público Nacional definido en el Artículo 8 de la Ley 24.156 - Capítulo II - Artículos 2º y 3º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";121;53;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT01_01_R03.pdf;https://votaciones.hcdn.gob.ar/votacion/3379
271;3380;"2000-03-23 23:50:00";118;3;2;"Declarar en Emergencia la situación económico - financiera del estado Nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público Nacional definido en el Artículo 8 de la Ley 24.156 - Capítulo III - Artículos 4º y 5º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";118;46;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT01_02_R03.pdf;https://votaciones.hcdn.gob.ar/votacion/3380
270;3381;"2000-03-24 00:06:00";118;3;3;"Declarar en Emergencia la situación económico - financiera del estado Nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público Nacional definido en el Artículo 8 de la Ley 24.156 - Capítulo IV - Artículos del 6º al 12º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";119;50;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT01_03_R03.pdf;https://votaciones.hcdn.gob.ar/votacion/3381
269;3382;"2000-03-24 00:37:00";118;3;4;"Declarar en Emergencia la situación económico - financiera del estado Nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público Nacional definido en el Artículo 8 de la Ley 24.156 - Capítulo V - Artículos del 13º al 18º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";122;51;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT01_04_R03.pdf;https://votaciones.hcdn.gob.ar/votacion/3382
268;3383;"2000-03-24 00:39:00";118;3;5;"Declarar en Emergencia la situación económico - financiera del estado Nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público Nacional definido en el Artículo 8 de la Ley 24.156 - Capítulo VI - Artículos del 19º al 22º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";137;29;6;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT01_05_R03.pdf;https://votaciones.hcdn.gob.ar/votacion/3383
267;3384;"2000-04-06 17:10:00";118;4;1;"Insistencia de la HDCN en la sanción original de la Ley 25.174, Régimen para el Fomento de la lucha Antigranizo, observada por el PEN con Decreto 1133/99";"Votación Nominal";189;"PASCUAL, Rafael Manuel";138;9;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT02_01_R04.pdf;https://votaciones.hcdn.gob.ar/votacion/3384
266;3385;"2000-04-13 15:31:00";118;5;1;"Moción del Diputado Das Neves solicitando el tratamiento sobre tablas del Exp 0008-S-2000, en revisión por el que se suspenden las ejecuciones por Créditos hipotecarios otorgados por el Banco Hipotecario S.A";"Votación Nominal";277;"CAFIERO, Juan Pablo";81;107;3;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT03_01_R05.pdf;https://votaciones.hcdn.gob.ar/votacion/3385
265;3386;"2000-04-27 16:59:00";118;7;1;"Moción del Diputado López Arias, solicitando el tratamiento sobre tabla del Exp 2010-D-00, de Resolución Pedido de Informe verbal del Ministro del Interior sobre actos de represión policia";"Votación Nominal";189;"PASCUAL, Rafael Manuel";89;95;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT04_01_R07.pdf;https://votaciones.hcdn.gob.ar/votacion/3386
264;3387;"2000-05-10 23:14:00";118;10;1;"Rechazo del Diploma del Diputado Electo por el Distrito de Tucumán, Don Antonio Domingo Bussi y su incorporación a la HCDN";"Votación Nominal";189;"PASCUAL, Rafael Manuel";181;7;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT06_01_R10.pdf;https://votaciones.hcdn.gob.ar/votacion/3387
263;3388;"2000-05-11 15:35:00";118;12;1;"Moción de Orden del Diputado Urtubey, solicitando el apartamento del reglamento para tratar sobre tablas el Proyecto de Ley en revisión - Exp. 0017-S-00, referido a la ampliación de los Créditos destinados a la creación de puestos de trabajos temporarios";"Votación Nominal";189;"PASCUAL, Rafael Manuel";82;113;3;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT07_01_R12.pdf;https://votaciones.hcdn.gob.ar/votacion/3388
262;3389;"2000-05-11 20:28:00";118;12;2;"Reforma Laboral - Modificación de las Leyes 25.013 - Modificatoria de la Ley de Contrato de Trabajo; 14.250 - Convenciones Colectivas de Trabajo y 23.546 - Negociaciones Colectivas - Aceptación de las modificaciones introducidas por el Senado";"Votación Nominal";189;"PASCUAL, Rafael Manuel";122;85;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT07_02_R12.pdf;https://votaciones.hcdn.gob.ar/votacion/3389
261;3390;"2000-05-18 22:08:00";118;13;1;"Moción de Orden del Diputado Díaz Bancalari, solicitando la vuelta a Comisión del Exp. 0004-PE-00, Modificación a la Carta Orgánica del Banco Nación Argentina";"Votación Nominal";277;"CAFIERO, Juan Pablo";47;94;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT07_01_R13.pdf;https://votaciones.hcdn.gob.ar/votacion/3390
260;3391;"2000-05-18 23:59:00";118;13;2;"Modificación de la Carta Orgánica del Banco de la Nación Argentina - Ley 21.799 y modificatorias - En General";"Votación Nominal";189;"PASCUAL, Rafael Manuel";109;53;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT07_02_R13.pdf;https://votaciones.hcdn.gob.ar/votacion/3391
259;3392;"2000-05-19 00:08:00";118;13;3;"Moción de Orden del Diputado Ayala solicitando el apartamento del Reglamento, para requerir el tratamiento sobre tablas del Exp. 0007-S-00, situación de emergencia de las provincias de Chaco y Formosa";"Votación Nominal";189;"PASCUAL, Rafael Manuel";71;89;3;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT07_03_R13.pdf;https://votaciones.hcdn.gob.ar/votacion/3392
258;3393;"2000-05-19 00:10:00";118;13;4;"Moción de apartamento del Reglamento del Diputado López Arias para solicitar el tratamiento sobre tablas del Exp. 0017-S-00 por el que se autoriza al PEN a gestionar créditos destinados a la creación de puestos temporarios de trabajo";"Votación Nominal";189;"PASCUAL, Rafael Manuel";70;91;3;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT07_04_R13.pdf;https://votaciones.hcdn.gob.ar/votacion/3393
257;3394;"2000-06-29 22:50:00";118;19;2;"Derogación de los Decretos 430,438 y 446/00 dictado por el Poder Ejecutivo, venido en revisión - Dictamen de la mayoría que rechaza el proyecto";"Votación Nominal";189;"PASCUAL, Rafael Manuel";115;55;18;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT10_02_R19.pdf;https://votaciones.hcdn.gob.ar/votacion/3394
256;3395;"2000-07-06 22:43:00";118;20;2;"Régimen para combatir la evasión Tributaria y Previsional - Capítulo VII";"Votación Nominal";189;"PASCUAL, Rafael Manuel";100;84;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT11_02_R20.pdf;https://votaciones.hcdn.gob.ar/votacion/3395
255;3396;"2000-10-19 21:14:00";118;33;6;"Declarar en Emergencia la situación económico - financiera del estado Nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público Nacional definido en el Artículo 8 de la Ley 24.156. - Rechazo párrafo tercero del Artículo 11º introducido por el Senado";"Votación Nominal";189;"PASCUAL, Rafael Manuel";119;62;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT17_06_R33.pdf;https://votaciones.hcdn.gob.ar/votacion/3396
254;3397;"2000-10-19 21:23:00";118;33;8;"Régimen para combatir la evasión Tributaria y Previsional - Insistencia en la sanción original del Artículo 9º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";126;59;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT17_08_R33.pdf;https://votaciones.hcdn.gob.ar/votacion/3397
253;3398;"2000-10-19 22:52:00";118;33;10;"Régimen para combatir la evasión Tributaria y Previsional - Insistencia en la sanción original del Artículo 9º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";104;66;1;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT17_10_R33.pdf;https://votaciones.hcdn.gob.ar/votacion/3398
252;3399;"2000-10-19 22:53:00";118;33;11;"Régimen para combatir la evasión Tributaria y Previsional - Insistencia en la sanción original del inciso d) del Artículo 42º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";103;64;3;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT17_11_R33.pdf;https://votaciones.hcdn.gob.ar/votacion/3399
251;3400;"2000-10-19 22:54:00";118;33;12;"Régimen para combatir la evasión Tributaria y Previsional - Insistencia en la sanción original del Artículo 49º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";93;73;3;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OT17_12_R33.pdf;https://votaciones.hcdn.gob.ar/votacion/3400
250;3401;"2000-11-28 18:11:00";118;39;1;"Moción de Orden del Diputado Lamberto solicitando el pase a Comisión del Exp. 0009-JGM-00 - OD 1450 - Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001-2003";"Votación Nominal";189;"PASCUAL, Rafael Manuel";100;126;0;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OE18_01_R39.pdf;https://votaciones.hcdn.gob.ar/votacion/3401
249;3402;"2000-11-29 07:11:00";118;39;2;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - En General";"Votación Nominal";189;"PASCUAL, Rafael Manuel";122;99;9;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OE18_02_R39.pdf;https://votaciones.hcdn.gob.ar/votacion/3402
248;3403;"2000-11-30 18:14:00";118;41;1;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Artículo 58º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";97;109;1;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OE18_01_R41.pdf;https://votaciones.hcdn.gob.ar/votacion/3403
247;3404;"2000-12-01 00:55:00";118;41;5;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Artículo 97º con modificaciones";"Votación Nominal";189;"PASCUAL, Rafael Manuel";131;23;34;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118OE18_05_R41.pdf;https://votaciones.hcdn.gob.ar/votacion/3404
246;3405;"2000-12-12 16:50:00";118;44;1;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Insistencia en la sanción original del Artículo 29º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";113;99;1;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118ET01_01_R44.pdf;https://votaciones.hcdn.gob.ar/votacion/3405
245;3406;"2000-12-12 17:08:00";118;44;2;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Insistencia en la sanción original del Artículo 38º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";122;93;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118ET01_02_R44.pdf;https://votaciones.hcdn.gob.ar/votacion/3406
244;3407;"2000-12-12 17:53:00";118;44;3;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Insistencia en la sanción original del Artículo 42º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";120;104;0;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118ET01_03_R44.pdf;https://votaciones.hcdn.gob.ar/votacion/3407
243;3408;"2000-12-12 18:33:00";118;44;4;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Insistencia en la sanción original del Artículo 43º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";119;84;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118ET01_04_R44.pdf;https://votaciones.hcdn.gob.ar/votacion/3408
242;3409;"2000-12-12 18:53:00";118;44;7;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Insistencia en la sanción original del Artículo 45º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";109;103;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118ET01_07_R44.pdf;https://votaciones.hcdn.gob.ar/votacion/3409
241;3410;"2000-12-12 19:09:00";118;44;9;"Presupuesto General de la Administración Nacional para el ejercicio fiscal 2001 - Plan Nacional de Inversiones Públicas 2001 - 2003 - Insistencia en la sanción original del Artículo 48º";"Votación Nominal";189;"PASCUAL, Rafael Manuel";139;50;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2000/118ET01_09_R44.pdf;https://votaciones.hcdn.gob.ar/votacion/3410
